Order_ID,Order_Date,State,City,Category,Unit_Price,Quantity,Discount,Shipping_Mode,Shipping_Days,Payment_Method,Sales,Cost,Profit
100188,2023-01-08 20:00:00,PA,New York,Gaming,1284.76,1,0.0,Two-Day,4,Credit Card,1284.76,973.9680881983653,310.7919118016347
100189,2023-01-08 21:00:00,WA,Seattle,Cameras,1035.06,2,0.0,Express,1,Debit Card,2070.12,1402.6816466610492,667.4383533389507
100190,2023-01-08 22:00:00,FL,Atlanta,Smartphones,46.46,3,0.1,Two-Day,7,Credit Card,125.442,105.95048539285408,19.491514607145916
100191,2023-01-08 23:00:00,WA,Charlotte,Accessories,340.02,1,0.0,Two-Day,9,PayPal,340.02,261.2085945006618,78.8114054993382
100192,2023-01-09 00:00:00,GA,Miami,Gaming,122.83,3,0.15,Express,6,Apple Pay,313.2165,298.1188505350022,15.0976494649978
100193,2023-01-09 01:00:00,CA,New York,Accessories,864.17,1,0.0,Express,6,Google Pay,864.17,676.317031845984,187.8529681540159
100194,2023-01-09 02:00:00,PA,Chicago,Audio,1139.59,3,0.05,Standard,9,Debit Card,3247.8314999999993,2324.5708353245436,923.2606646754557
100195,2023-01-09 03:00:00,GA,Columbus,Smartphones,183.66,1,0.0,Express,4,PayPal,183.66,130.89448347946214,52.76551652053786
100196,2023-01-09 04:00:00,IL,Seattle,Gaming,1260.74,4,0.05,Standard,5,Debit Card,4790.812,3177.541247778225,1613.2707522217747
100197,2023-01-09 05:00:00,FL,Columbus,Audio,842.15,1,0.0,Two-Day,5,Credit Card,842.15,559.4600644996138,282.6899355003861
100198,2023-01-09 06:00:00,TX,Seattle,Cameras,1041.15,1,0.0,Express,5,Google Pay,1041.15,760.2854872895606,280.8645127104395
100199,2023-01-09 07:00:00,PA,Dallas,Laptops,1457.67,1,0.15,Two-Day,8,Credit Card,1239.0195,911.320991860698,327.69850813930213
100200,2023-01-09 08:00:00,PA,Chicago,Audio,143.85,3,0.0,Standard,1,Credit Card,431.54999999999995,320.49128673809395,111.05871326190601
100201,2023-01-09 09:00:00,CA,Columbus,Accessories,1353.81,2,0.15,Express,3,Credit Card,2301.477,1888.7539091789592,412.7230908210406
100202,2023-01-09 10:00:00,NC,Charlotte,Smartphones,206.63,1,0.0,Standard,8,PayPal,206.63,125.7739388738124,80.8560611261876
100203,2023-01-09 11:00:00,PA,Atlanta,Smartphones,601.58,1,0.0,Standard,9,Google Pay,601.58,426.2867891548496,175.29321084515044
100204,2023-01-09 12:00:00,NY,Los Angeles,Audio,1280.13,4,0.0,Express,2,Apple Pay,5120.52,3432.2079740778477,1688.3120259221528
100205,2023-01-09 13:00:00,FL,Miami,Cameras,1361.26,1,0.05,Express,4,Debit Card,1293.197,839.5494050978425,453.6475949021574
100206,2023-01-09 14:00:00,FL,Atlanta,Laptops,769.43,4,0.0,Standard,8,Credit Card,3077.72,2072.359572453051,1005.3604275469488
100207,2023-01-09 15:00:00,NY,Atlanta,Accessories,899.27,1,0.15,Express,5,Google Pay,764.3795,605.679730478282,158.69976952171805
100208,2023-01-09 16:00:00,OH,Seattle,Audio,1068.06,3,0.0,Standard,1,Debit Card,3204.18,2206.9379884693158,997.2420115306841
100209,2023-01-09 17:00:00,NY,Charlotte,Audio,1252.48,2,0.05,Two-Day,6,Google Pay,2379.712,1732.477284696358,647.2347153036419
100210,2023-01-09 18:00:00,NY,Seattle,Smartphones,199.84,2,0.0,Two-Day,9,Debit Card,399.68,282.7507687584414,116.92923124155863
100211,2023-01-09 19:00:00,FL,Austin,Accessories,1218.9,2,0.0,Express,9,Google Pay,2437.8,1518.7238809417308,919.0761190582693
100212,2023-01-09 20:00:00,WA,New York,Laptops,732.29,3,0.0,Express,1,Apple Pay,2196.87,1321.0206503865468,875.8493496134531
100213,2023-01-09 21:00:00,FL,Miami,Smartphones,686.92,4,0.0,Two-Day,4,Google Pay,2747.68,2154.1861257231963,593.4938742768036
100214,2023-01-09 22:00:00,NC,New York,Audio,647.37,2,0.0,Standard,1,Google Pay,1294.74,886.037985482823,408.70201451717696
100215,2023-01-09 23:00:00,CA,Los Angeles,Smartphones,773.63,3,0.0,Standard,7,Credit Card,2320.89,1748.565358385363,572.3246416146369
100216,2023-01-10 00:00:00,GA,Austin,Smartphones,1418.67,3,0.0,Standard,3,Credit Card,4256.01,2880.2918159959595,1375.7181840040407
100217,2023-01-10 01:00:00,WA,Chicago,Gaming,831.34,1,0.0,Express,2,Credit Card,831.34,703.3525759015872,127.98742409841282
100218,2023-01-10 02:00:00,TX,Los Angeles,Smartphones,1430.7,4,0.0,Standard,8,Google Pay,5722.8,3884.958124465909,1837.8418755340913
100219,2023-01-10 03:00:00,GA,Los Angeles,Cameras,286.83,3,0.0,Express,9,Apple Pay,860.49,646.4526644812903,214.0373355187097
100220,2023-01-10 04:00:00,CA,Dallas,Smartphones,1091.72,4,0.0,Express,7,Debit Card,4366.88,2860.2750115384188,1506.6049884615813
100221,2023-01-10 05:00:00,NC,Miami,Cameras,1222.11,2,0.2,Express,6,Credit Card,1955.376,1782.9377323191295,172.43826768087047
100222,2023-01-10 06:00:00,NC,Seattle,Accessories,1025.11,2,0.15,Two-Day,6,PayPal,1742.6869999999997,1527.0709016129028,215.61609838709683
100223,2023-01-10 07:00:00,TX,Charlotte,Smartphones,918.24,2,0.0,Standard,9,Google Pay,1836.48,1185.8261730798365,650.6538269201635
100224,2023-01-10 08:00:00,WA,New York,Laptops,855.92,1,0.2,Express,5,Apple Pay,684.736,540.0117839252379,144.72421607476213
100225,2023-01-10 09:00:00,OH,Los Angeles,Cameras,1294.18,1,0.05,Standard,5,Apple Pay,1229.471,1091.5118294204258,137.95917057957422
100226,2023-01-10 10:00:00,NY,New York,Cameras,1236.04,4,0.0,Two-Day,2,Credit Card,4944.16,4070.6105032181504,873.5494967818495
100227,2023-01-10 11:00:00,WA,New York,Audio,200.99,4,0.0,Standard,6,Credit Card,803.96,615.0428928751231,188.9171071248769
100228,2023-01-10 12:00:00,OH,Chicago,Accessories,1275.91,1,0.15,Two-Day,6,PayPal,1084.5235,1040.2029388093229,44.320561190677154
100229,2023-01-10 13:00:00,NC,Miami,Smartphones,632.82,3,0.05,Express,6,PayPal,1803.537,1184.4303864292274,619.1066135707727
100230,2023-01-10 14:00:00,FL,Miami,Laptops,395.47,4,0.1,Express,4,Credit Card,1423.6920000000002,1237.5744249229301,186.11757507707011
100231,2023-01-10 15:00:00,CA,Columbus,Audio,1307.26,4,0.1,Two-Day,7,Debit Card,4706.136,3510.783136514886,1195.3528634851145
100232,2023-01-10 16:00:00,TX,Atlanta,Accessories,659.4,2,0.0,Express,9,Credit Card,1318.8,969.1509051920095,349.6490948079904
100233,2023-01-10 17:00:00,CA,Miami,Cameras,1216.38,4,0.0,Standard,1,Credit Card,4865.52,3849.616354045445,1015.9036459545555
100234,2023-01-10 18:00:00,IL,New York,Laptops,409.84,4,0.0,Standard,3,Apple Pay,1639.36,997.337168666261,642.0228313337388
100235,2023-01-10 19:00:00,IL,Seattle,Smartphones,25.82,3,0.0,Two-Day,9,Credit Card,77.46000000000001,59.93154137698258,17.52845862301743
100236,2023-01-10 20:00:00,WA,New York,Gaming,753.28,4,0.0,Standard,5,Credit Card,3013.12,2135.4484559276175,877.6715440723824
100237,2023-01-10 21:00:00,NC,Seattle,Gaming,168.34,3,0.0,Express,6,Credit Card,505.02,358.52289843897154,146.49710156102844
100238,2023-01-10 22:00:00,NC,Columbus,Accessories,1136.48,2,0.0,Express,8,Debit Card,2272.96,1879.327707581559,393.632292418441
100239,2023-01-10 23:00:00,NY,Seattle,Laptops,428.59,1,0.0,Express,9,Apple Pay,428.59,349.27260441139947,79.3173955886005
100240,2023-01-11 00:00:00,NY,Miami,Audio,676.6,2,0.0,Standard,8,Google Pay,1353.2,831.3836658509983,521.8163341490017
100241,2023-01-11 01:00:00,NY,Chicago,Laptops,148.81,3,0.0,Express,3,Google Pay,446.43,336.86663945430723,109.56336054569277
100242,2023-01-11 02:00:00,FL,Seattle,Cameras,444.26,3,0.0,Standard,1,Google Pay,1332.78,944.8897628306316,387.89023716936833
100243,2023-01-11 03:00:00,GA,New York,Gaming,1176.61,4,0.0,Two-Day,5,Google Pay,4706.44,2962.4856768558057,1743.954323144194
100244,2023-01-11 04:00:00,PA,Charlotte,Accessories,244.35,4,0.05,Express,7,Apple Pay,928.53,794.3944062395741,134.13559376042588
100245,2023-01-11 05:00:00,GA,Miami,Smartphones,977.8,1,0.15,Two-Day,2,Credit Card,831.13,604.1608818065108,226.96911819348918
100246,2023-01-11 06:00:00,CA,Charlotte,Laptops,1377.79,3,0.0,Standard,1,Google Pay,4133.37,2513.189602668596,1620.180397331404
100247,2023-01-11 07:00:00,GA,Austin,Gaming,1026.16,3,0.0,Standard,4,Credit Card,3078.4800000000005,1999.09990985886,1079.3800901411405
100248,2023-01-11 08:00:00,FL,Austin,Audio,1220.31,2,0.1,Two-Day,3,Google Pay,2196.558,1649.4803703108291,547.0776296891709
100249,2023-01-11 09:00:00,CA,New York,Accessories,181.28,1,0.0,Express,4,Debit Card,181.28,111.52711683301175,69.75288316698825
100250,2023-01-11 10:00:00,GA,Austin,Smartphones,391.08,2,0.1,Express,1,Credit Card,703.944,594.6980427130558,109.24595728694419
100251,2023-01-11 11:00:00,FL,Atlanta,Laptops,1343.92,4,0.0,Express,2,Apple Pay,5375.68,3812.90266049807,1562.7773395019303
100252,2023-01-11 12:00:00,PA,Columbus,Audio,1078.36,4,0.1,Two-Day,1,Debit Card,3882.0959999999995,3032.551980804926,849.5440191950734
100253,2023-01-11 13:00:00,GA,Miami,Smartphones,966.54,2,0.15,Standard,3,Debit Card,1643.118,1230.0868165015372,413.0311834984627
100254,2023-01-11 14:00:00,FL,Charlotte,Cameras,1002.37,4,0.05,Two-Day,4,Apple Pay,3809.006,2844.5146437654867,964.4913562345132
100255,2023-01-11 15:00:00,NY,New York,Gaming,633.02,2,0.0,Standard,1,Debit Card,1266.04,883.1154230859111,382.9245769140889
100256,2023-01-11 16:00:00,NC,Atlanta,Cameras,85.94,3,0.1,Express,6,Credit Card,232.038,179.4196915125228,52.61830848747721
100257,2023-01-11 17:00:00,NY,New York,Gaming,1180.97,3,0.1,Express,2,PayPal,3188.619,2319.3368130076274,869.2821869923728
100258,2023-01-11 18:00:00,NC,Atlanta,Audio,1024.5,4,0.1,Standard,5,PayPal,3688.2000000000003,2555.551049494718,1132.6489505052823
100259,2023-01-11 19:00:00,TX,Austin,Cameras,719.75,1,0.0,Express,8,Google Pay,719.75,478.7611333984113,240.9888666015887
100260,2023-01-11 20:00:00,TX,Austin,Gaming,1351.64,3,0.1,Two-Day,4,Google Pay,3649.4280000000003,3109.3837842544717,540.0442157455286
100261,2023-01-11 21:00:00,TX,Seattle,Accessories,517.52,4,0.0,Standard,5,Credit Card,2070.08,1279.787336995902,790.2926630040979
100262,2023-01-11 22:00:00,PA,Dallas,Audio,455.6,1,0.0,Express,9,Apple Pay,455.6,316.9067538577772,138.69324614222285
100263,2023-01-11 23:00:00,NY,New York,Gaming,1311.74,4,0.0,Express,2,Credit Card,5246.96,3822.9038767696825,1424.0561232303176
100264,2023-01-12 00:00:00,NC,Seattle,Laptops,1199.54,2,0.0,Express,2,Google Pay,2399.08,2017.1175626464806,381.96243735351936
100265,2023-01-12 01:00:00,FL,Miami,Gaming,782.17,4,0.05,Express,6,Debit Card,2972.2459999999996,2537.2226018928286,435.02339810717103
100266,2023-01-12 02:00:00,CA,Seattle,Cameras,213.49,2,0.05,Standard,6,Credit Card,405.631,354.0318902022577,51.599109797742244
100267,2023-01-12 03:00:00,FL,Los Angeles,Accessories,338.31,3,0.0,Standard,3,Credit Card,1014.9300000000001,817.0190411273363,197.91095887266374
100268,2023-01-12 04:00:00,CA,Austin,Smartphones,991.22,3,0.05,Express,9,Apple Pay,2824.977,2222.1526143427386,602.8243856572612
100269,2023-01-12 05:00:00,IL,Los Angeles,Smartphones,589.86,4,0.15,Two-Day,1,Google Pay,2005.524,1923.4077045212528,82.11629547874713
100270,2023-01-12 06:00:00,FL,New York,Gaming,1257.98,1,0.0,Two-Day,3,Credit Card,1257.98,932.5554970907654,325.42450290923466
100271,2023-01-12 07:00:00,GA,Charlotte,Smartphones,1425.93,4,0.0,Two-Day,8,Debit Card,5703.72,3932.355595718174,1771.3644042818264
100272,2023-01-12 08:00:00,GA,Charlotte,Gaming,1212.34,4,0.0,Two-Day,8,Debit Card,4849.36,3361.0211010306357,1488.338898969364
100273,2023-01-12 09:00:00,WA,Miami,Accessories,578.77,3,0.0,Standard,4,PayPal,1736.31,1287.240206862229,449.06979313777106
100274,2023-01-12 10:00:00,NY,Seattle,Smartphones,1187.26,3,0.0,Standard,8,Google Pay,3561.7799999999997,2857.829464858443,703.9505351415569
100275,2023-01-12 11:00:00,CA,Charlotte,Cameras,540.13,4,0.0,Two-Day,8,Debit Card,2160.52,1368.501826483623,792.0181735163769
100276,2023-01-12 12:00:00,CA,Atlanta,Cameras,267.31,3,0.0,Standard,1,Apple Pay,801.9300000000001,489.0299893947582,312.90001060524185
100277,2023-01-12 13:00:00,NY,Atlanta,Laptops,69.42,2,0.2,Two-Day,3,Google Pay,111.072,110.70992701385315,0.3620729861468561
100278,2023-01-12 14:00:00,PA,Miami,Gaming,590.86,4,0.05,Express,1,Debit Card,2245.268,1800.7002500216138,444.56774997838625
100279,2023-01-12 15:00:00,WA,Columbus,Smartphones,1357.27,3,0.0,Express,2,Credit Card,4071.81,3279.1408791196013,792.6691208803986
100280,2023-01-12 16:00:00,PA,Austin,Cameras,373.7,4,0.0,Two-Day,4,Google Pay,1494.8,1261.8640181372657,232.93598186273425
100281,2023-01-12 17:00:00,PA,Seattle,Accessories,325.64,3,0.0,Standard,3,Debit Card,976.92,647.5499594091311,329.3700405908688
100282,2023-01-12 18:00:00,PA,New York,Accessories,1455.33,2,0.0,Two-Day,6,Credit Card,2910.66,1887.7754702412249,1022.884529758775
100283,2023-01-12 19:00:00,NY,Chicago,Laptops,57.01,2,0.0,Standard,5,PayPal,114.02,78.13159349361705,35.88840650638295
100284,2023-01-12 20:00:00,PA,Chicago,Accessories,1182.96,4,0.0,Express,5,Google Pay,4731.84,3877.6982810754444,854.1417189245558
100285,2023-01-12 21:00:00,GA,Chicago,Accessories,495.63,2,0.0,Standard,7,Google Pay,991.26,598.2164559372179,393.0435440627821
100286,2023-01-12 22:00:00,TX,Charlotte,Smartphones,75.48,2,0.0,Two-Day,7,Debit Card,150.96,90.9734874440185,59.986512555981506
100287,2023-01-12 23:00:00,IL,Columbus,Gaming,1378.35,3,0.0,Express,9,PayPal,4135.049999999999,2705.1356372986006,1429.9143627013987
100288,2023-01-13 00:00:00,CA,Columbus,Audio,226.67,4,0.1,Express,8,Apple Pay,816.012,629.216946753899,186.7950532461009
100289,2023-01-13 01:00:00,CA,Seattle,Accessories,836.63,3,0.0,Standard,3,Debit Card,2509.89,1695.647855900295,814.2421440997048
100290,2023-01-13 02:00:00,IL,Seattle,Accessories,425.6,3,0.0,Express,2,Debit Card,1276.8000000000002,1029.3937754137357,247.40622458626444
100291,2023-01-13 03:00:00,NY,Columbus,Audio,116.49,1,0.0,Express,1,Apple Pay,116.49,89.98044017599481,26.50955982400518
100292,2023-01-13 04:00:00,FL,Miami,Accessories,93.89,2,0.2,Standard,6,Apple Pay,150.22400000000002,152.00010219777562,-1.7761021977756002
100293,2023-01-13 05:00:00,NY,Seattle,Smartphones,191.02,3,0.1,Express,4,Apple Pay,515.754,398.8154185992454,116.93858140075463
100294,2023-01-13 06:00:00,CA,Miami,Smartphones,125.62,3,0.0,Two-Day,3,Apple Pay,376.86,282.2502659758458,94.60973402415419
100295,2023-01-13 07:00:00,CA,Los Angeles,Audio,1145.63,3,0.15,Standard,2,Apple Pay,2921.3565000000003,2505.024919697593,416.3315803024075
100296,2023-01-13 08:00:00,IL,Atlanta,Cameras,738.64,2,0.0,Standard,2,Credit Card,1477.28,1061.6940088711383,415.5859911288617
100297,2023-01-13 09:00:00,PA,Austin,Accessories,527.48,2,0.2,Standard,4,Credit Card,843.9680000000001,708.9603405450491,135.00765945495095
100298,2023-01-13 10:00:00,NY,Seattle,Cameras,639.19,2,0.0,Standard,1,Apple Pay,1278.38,993.6913674018615,284.6886325981386
100299,2023-01-13 11:00:00,NC,Columbus,Accessories,1394.84,4,0.0,Two-Day,6,PayPal,5579.36,4078.5534555965614,1500.8065444034382
100300,2023-01-13 12:00:00,IL,Atlanta,Gaming,1367.91,3,0.05,Standard,5,PayPal,3898.5435,2542.8791477095333,1355.664352290467
100301,2023-01-13 13:00:00,GA,Atlanta,Accessories,1079.2,2,0.0,Two-Day,9,Apple Pay,2158.4,1295.3218785879214,863.0781214120786
100302,2023-01-13 14:00:00,CA,Dallas,Smartphones,1329.33,3,0.05,Standard,2,Credit Card,3788.5905,2413.0520409110372,1375.5384590889626
100303,2023-01-13 15:00:00,IL,Columbus,Laptops,493.08,4,0.0,Standard,9,PayPal,1972.32,1220.8414433799271,751.4785566200728
100304,2023-01-13 16:00:00,NY,Austin,Laptops,584.04,1,0.05,Express,9,Credit Card,554.838,404.5870214473488,150.2509785526512
100305,2023-01-13 17:00:00,CA,Columbus,Laptops,928.29,4,0.0,Express,9,Debit Card,3713.16,2511.6424007524693,1201.5175992475306
100306,2023-01-13 18:00:00,FL,Seattle,Laptops,942.97,2,0.0,Two-Day,4,Credit Card,1885.94,1205.4185318784714,680.5214681215286
100307,2023-01-13 19:00:00,IL,New York,Cameras,732.92,2,0.15,Express,5,Apple Pay,1245.964,1068.3955511304039,177.56844886959607
100308,2023-01-13 20:00:00,WA,Los Angeles,Cameras,612.97,4,0.1,Standard,8,Google Pay,2206.692,2065.820100912276,140.87189908772416
100309,2023-01-13 21:00:00,CA,Miami,Accessories,1479.55,3,0.2,Two-Day,8,Apple Pay,3550.92,2841.509033853523,709.4109661464772
100310,2023-01-13 22:00:00,NY,New York,Cameras,1235.26,2,0.05,Express,1,Debit Card,2346.9939999999997,1637.0848060330875,709.9091939669122
100311,2023-01-13 23:00:00,TX,Los Angeles,Accessories,663.77,2,0.05,Standard,1,Credit Card,1261.163,949.8890616137948,311.27393838620526
100312,2023-01-14 00:00:00,NC,New York,Gaming,1096.39,4,0.0,Express,6,PayPal,4385.56,3333.9473930441313,1051.612606955869
100313,2023-01-14 01:00:00,OH,Miami,Accessories,418.95,3,0.0,Express,7,Apple Pay,1256.85,942.7160502548714,314.13394974512846
100314,2023-01-14 02:00:00,PA,Charlotte,Laptops,168.25,4,0.0,Express,2,PayPal,673.0,491.4917787610115,181.50822123898848
100315,2023-01-14 03:00:00,OH,Columbus,Audio,541.6,4,0.0,Express,2,Credit Card,2166.4,1699.1444644979047,467.2555355020954
100316,2023-01-14 04:00:00,NY,New York,Audio,616.4,3,0.1,Standard,5,Debit Card,1664.28,1500.600632053828,163.67936794617208
100317,2023-01-14 05:00:00,GA,Seattle,Smartphones,44.47,3,0.0,Express,9,Apple Pay,133.41,113.36404377962967,20.04595622037033
100318,2023-01-14 06:00:00,GA,Austin,Smartphones,1225.89,1,0.15,Two-Day,5,PayPal,1042.0065,878.200182019134,163.80631798086597
100319,2023-01-14 07:00:00,TX,Chicago,Accessories,551.61,4,0.0,Two-Day,8,Apple Pay,2206.44,1872.6920217795625,333.7479782204375
100320,2023-01-14 08:00:00,PA,Seattle,Audio,879.02,3,0.05,Express,8,Apple Pay,2505.207,2063.8286937168405,441.3783062831594
100321,2023-01-14 09:00:00,WA,Miami,Laptops,129.47,2,0.0,Two-Day,5,PayPal,258.94,197.9170182625564,61.02298173744359
100322,2023-01-14 10:00:00,TX,Austin,Cameras,279.0,1,0.0,Express,8,Debit Card,279.0,212.01789383022683,66.98210616977317
100323,2023-01-14 11:00:00,OH,Seattle,Laptops,1336.75,4,0.2,Standard,8,Apple Pay,4277.6,4425.637436022121,-148.03743602212035
100324,2023-01-14 12:00:00,TX,Atlanta,Laptops,920.86,3,0.0,Standard,5,Debit Card,2762.58,2312.2340888064814,450.34591119351853
100325,2023-01-14 13:00:00,OH,Columbus,Accessories,1426.42,1,0.0,Two-Day,5,Debit Card,1426.42,919.5036132161167,506.91638678388335
100326,2023-01-14 14:00:00,CA,Austin,Accessories,1498.15,1,0.0,Two-Day,4,Credit Card,1498.15,1083.6957318729912,414.45426812700885
100327,2023-01-14 15:00:00,GA,Atlanta,Gaming,570.35,2,0.0,Express,1,PayPal,1140.7,952.8979610164273,187.80203898357274
100328,2023-01-14 16:00:00,CA,Seattle,Laptops,462.23,1,0.0,Express,9,Credit Card,462.23,321.49400346731073,140.73599653268928
100329,2023-01-14 17:00:00,NC,Los Angeles,Laptops,1290.37,4,0.05,Express,2,Google Pay,4903.405999999999,3397.1268213445533,1506.2791786554458
100330,2023-01-14 18:00:00,PA,Dallas,Accessories,1497.94,3,0.0,Standard,1,Credit Card,4493.82,2811.618226451737,1682.2017735482627
100331,2023-01-14 19:00:00,WA,Los Angeles,Accessories,951.87,1,0.0,Express,6,Apple Pay,951.87,713.240380071358,238.629619928642
100332,2023-01-14 20:00:00,OH,Columbus,Gaming,1196.81,1,0.0,Standard,5,Apple Pay,1196.81,927.6093813379979,269.20061866200206
100333,2023-01-14 21:00:00,WA,Austin,Gaming,1176.98,4,0.1,Two-Day,1,Apple Pay,4237.128000000001,3054.9080690062633,1182.2199309937373
100334,2023-01-14 22:00:00,OH,Austin,Smartphones,545.9,2,0.1,Standard,7,Google Pay,982.62,838.949522990321,143.67047700967896
100335,2023-01-14 23:00:00,NY,Columbus,Audio,869.92,2,0.0,Two-Day,7,Debit Card,1739.84,1435.2023638321714,304.63763616782853
100336,2023-01-15 00:00:00,TX,Atlanta,Laptops,1252.92,3,0.0,Standard,3,Apple Pay,3758.76,2484.1451774087186,1274.6148225912816
100337,2023-01-15 01:00:00,NC,Dallas,Laptops,1038.41,4,0.0,Standard,8,Credit Card,4153.64,2618.869911643669,1534.7700883563311
100338,2023-01-15 02:00:00,GA,Seattle,Gaming,51.32,2,0.1,Express,6,Debit Card,92.376,83.02097913896543,9.355020861034575
100339,2023-01-15 03:00:00,OH,Miami,Gaming,518.32,3,0.05,Two-Day,4,Credit Card,1477.212,1289.2353876807883,187.97661231921165
100340,2023-01-15 04:00:00,WA,Los Angeles,Smartphones,233.82,3,0.15,Standard,3,Credit Card,596.241,458.5552645370242,137.6857354629758
100341,2023-01-15 05:00:00,NC,Los Angeles,Audio,364.8,2,0.0,Standard,1,Apple Pay,729.6,569.3398121804028,160.26018781959726
100342,2023-01-15 06:00:00,FL,Chicago,Smartphones,1360.12,4,0.0,Two-Day,2,Credit Card,5440.48,4068.009380086791,1372.4706199132083
100343,2023-01-15 07:00:00,FL,Dallas,Audio,74.6,1,0.0,Standard,2,Google Pay,74.6,49.22101385090802,25.378986149091972
100344,2023-01-15 08:00:00,CA,Miami,Cameras,345.31,2,0.0,Two-Day,5,Debit Card,690.62,556.5806182564842,134.03938174351583
100345,2023-01-15 09:00:00,GA,Los Angeles,Laptops,478.16,1,0.0,Two-Day,4,Apple Pay,478.16,343.1320885511019,135.02791144889812
100346,2023-01-15 10:00:00,NY,Miami,Smartphones,932.99,1,0.0,Two-Day,2,Apple Pay,932.99,723.1451253828606,209.84487461713945
100347,2023-01-15 11:00:00,WA,Seattle,Gaming,810.47,4,0.05,Standard,9,Credit Card,3079.786,2189.4221610812724,890.3638389187277
100348,2023-01-15 12:00:00,TX,Austin,Smartphones,343.04,4,0.0,Standard,7,Credit Card,1372.16,1103.1417200883939,269.0182799116062
100349,2023-01-15 13:00:00,TX,Miami,Cameras,263.08,3,0.1,Express,8,PayPal,710.316,525.6902624869358,184.62573751306422
100350,2023-01-15 14:00:00,WA,Los Angeles,Smartphones,370.46,4,0.0,Two-Day,8,PayPal,1481.84,1024.2430821344512,457.5969178655487
100351,2023-01-15 15:00:00,PA,Atlanta,Laptops,763.74,3,0.15,Standard,2,Apple Pay,1947.5370000000003,1598.9675106030559,348.5694893969444
